sku,nombre,categoria,stock_actual,stock_minimo,unidades_faltantes,valor_inventario
SKU01865,MicroSD Logitech,Almacenamiento,11,25,14,6609.24
SKU01883,Audifonos Gaming Epson,Audio,6,20,14,10284.54
SKU02059,Mouse HyperX,Accesorios,6,20,14,3276.18
SKU02105,Audifonos Dell,Audio,11,25,14,3894.88
SKU02572,Procesador Lenovo,Componentes,16,30,14,175927.68
SKU02604,Mouse Gaming Asus,Accesorios,6,20,14,6299.94
SKU02648,Pantalla Portatil Samsung,Electronica,1,15,14,7219.30
SKU02798,Microfono Logitech,Audio,6,20,14,7143.60
SKU02813,Audifonos Bluetooth Dell,Audio,11,25,14,14822.72
SKU02884,Audifonos Samsung,Audio,1,15,14,900.48
SKU02893,Laptop,Electronica,6,20,14,94702.50
SKU03021,Monitor 4K HyperX,Electronica,16,30,14,333137.60
SKU03032,Mouse Gaming Razer,Accesorios,1,15,14,1553.36
SKU03054,Touchpad Corsair,Accesorios,1,15,14,411.14
SKU03153,Ultrabook Xiaomi,Electronica,6,20,14,153071.52
SKU03159,Teclado Gaming MSI,Accesorios,6,20,14,18653.22
SKU03251,USB Drive Lenovo,Almacenamiento,1,15,14,177.11
SKU03290,Stylus TP-Link,Accesorios,1,15,14,1006.35
SKU03511,Audifonos Bluetooth Logitech,Audio,1,15,14,1629.99
SKU03525,Pantalla Portatil Corsair,Electronica,1,15,14,6164.93
SKU03570,Stylus Logitech,Accesorios,1,15,14,1453.39
SKU03604,HDD Canon,Almacenamiento,16,30,14,29613.28
SKU03636,Laptop TP-Link,Electronica,1,15,14,26207.79
SKU03761,Notebook Apple,Electronica,36,50,14,460910.88
SKU03767,USB Drive HyperX,Almacenamiento,11,25,14,762.52
SKU03788,Notebook SanDisk,Electronica,6,20,14,59700.30
SKU03807,Mouse Lenovo,Accesorios,1,15,14,394.36
SKU03887,Barra Sonido SanDisk,Audio,1,15,14,7455.26
SKU03925,Licencia Office,Software,11,25,14,24291.85
SKU03986,Procesador Epson,Componentes,6,20,14,70810.38
SKU03994,Microfono Dell,Audio,6,20,14,7102.20
SKU04095,Teclado Gaming Acer,Accesorios,1,15,14,2355.16
SKU04113,Teclado Mecanico BenQ,Accesorios,11,25,14,35793.01
SKU04118,Laptop LG,Electronica,1,15,14,26903.49
SKU04193,Soporte Monitor,Accesorios,6,20,14,3784.26
SKU04232,Audifonos Gaming BenQ,Audio,11,25,14,16063.74
SKU04252,Repetidor WiFi,Redes,16,30,14,22236.80
SKU04282,Audifonos Gaming Apple,Audio,11,25,14,11716.10
SKU04383,Procesador TP-Link,Componentes,16,30,14,168601.92
SKU04498,SSD,Almacenamiento,1,15,14,3774.90
SKU04547,Banda Inteligente,Electronica,16,30,14,13807.84
SKU04704,Mouse,Accesorios,11,25,14,3264.47
SKU05087,Audifonos Gaming Kingston,Audio,11,25,14,22649.55
SKU05454,Stylus Xiaomi,Accesorios,11,25,14,15834.17
SKU05505,USB Drive Lenovo,Almacenamiento,1,15,14,86.08
SKU05688,Barra Sonido Corsair,Audio,1,15,14,4865.34
SKU05715,Monitor 4K WD,Electronica,11,25,14,126451.93
SKU05747,MicroSD HP,Almacenamiento,16,30,14,8125.44
SKU05784,Pantalla Portatil Anker,Electronica,6,20,14,36802.14
SKU05916,Teclado Mecanico Razer,Accesorios,6,20,14,15930.66
SKU05949,Bocina Bluetooth Apple,Audio,1,15,14,1362.97
SKU06001,Cable Ethernet,Redes,1,15,14,207.41
SKU06102,SSD Anker,Almacenamiento,11,25,14,20832.46
SKU06360,SSD Apple,Almacenamiento,11,25,14,15281.09
SKU06604,Cable HDMI,Cables,1,15,14,250.96
SKU06634,Chromebook MSI,Electronica,1,15,14,11573.18
SKU06670,Teclado Gaming Dell,Accesorios,6,20,14,9861.72
SKU06733,Monitor 4K Kingston,Electronica,6,20,14,67504.32
SKU06782,Monitor 4K BenQ,Electronica,6,20,14,65174.76
SKU06790,Mouse Ergonomico TP-Link,Accesorios,16,30,14,9588.48
SKU07113,Laptop Apple,Electronica,6,20,14,99493.20
SKU07137,HDD Sony,Almacenamiento,1,15,14,1605.84
SKU07251,RAM HyperX,Componentes,36,50,14,19785.96
SKU07288,Monitor Curvo Seagate,Electronica,16,30,14,179134.24
SKU07298,Notebook Xiaomi,Electronica,6,20,14,98160.36
SKU07343,Chromebook LG,Electronica,1,15,14,8701.96
SKU07523,HDD Externo Gigabyte,Almacenamiento,1,15,14,3729.23
SKU07528,Procesador TP-Link,Componentes,16,30,14,97077.12
SKU07573,Monitor Gaming Acer,Electronica,1,15,14,9587.77
SKU07868,NAS MSI,Almacenamiento,16,30,14,174600.32
SKU07926,RAM TP-Link,Componentes,1,15,14,1888.21
SKU08032,Teclado Mecanico Apple,Accesorios,6,20,14,14256.24
SKU08181,Laptop Razer,Electronica,36,50,14,436901.76
SKU08368,Mouse Gaming Logitech,Accesorios,6,20,14,9904.44
SKU08449,Microfono USB Logitech,Audio,6,20,14,8276.04
SKU08470,SSD BenQ,Almacenamiento,11,25,14,22617.76
SKU08500,Mouse Asus,Accesorios,6,20,14,1251.42
SKU08534,Barra Sonido SanDisk,Audio,1,15,14,5628.40
SKU08536,Microfono BenQ,Audio,6,20,14,18791.46
SKU08574,Monitor Gaming Dell,Electronica,1,15,14,15204.92
SKU08621,Mouse Ergonomico Apple,Accesorios,1,15,14,669.08
SKU08692,Stylus Lenovo,Accesorios,6,20,14,16221.48
SKU08724,RAM Kingston,Componentes,6,20,14,3741.66
SKU08853,Fuente Poder Canon,Componentes,1,15,14,2868.11
SKU09029,Chromebook Dell,Electronica,11,25,14,150800.21
SKU09080,Monitor Gaming Corsair,Electronica,36,50,14,404926.20
SKU09184,Teclado Dell,Accesorios,1,15,14,927.79
SKU09248,Monitor Gaming MSI,Electronica,11,25,14,133809.28
SKU09259,USB Drive Kingston,Almacenamiento,16,30,14,4084.48
SKU09513,Microfono USB Kingston,Audio,6,20,14,10755.24
SKU09689,Tarjeta Video Corsair,Componentes,1,15,14,16434.20
SKU09727,Barra Sonido BenQ,Audio,6,20,14,23646.00
SKU09817,Mouse Razer,Accesorios,6,20,14,2673.18
SKU09860,Teclado Epson,Accesorios,6,20,14,3983.40
SKU10000,Monitor Curvo Gigabyte,Electronica,16,30,14,274637.28
SKU10114,Barra Sonido Seagate,Audio,6,20,14,40868.46
SKU10214,Mouse Gaming,Accesorios,11,25,14,22567.71
SKU10337,SSD MSI,Almacenamiento,1,15,14,2688.67
SKU10350,MicroSD Xiaomi,Almacenamiento,1,15,14,684.76
SKU10559,Stylus TP-Link,Accesorios,11,25,14,23210.22
SKU10615,Microfono USB HyperX,Audio,16,30,14,17631.84
SKU10711,Bocina Bluetooth Asus,Audio,11,25,14,8337.12
SKU10800,Laptop Gigabyte,Electronica,16,30,14,240956.16
SKU10867,Microfono USB TP-Link,Audio,6,20,14,8126.94
SKU11066,RAM LG,Componentes,16,30,14,21245.28
SKU11158,Monitor Curvo Dell,Electronica,6,20,14,40351.02
SKU11247,Monitor 4K Xiaomi,Electronica,16,30,14,386920.32
SKU11322,MicroSD TP-Link,Almacenamiento,1,15,14,319.21
SKU11411,Tarjeta Video MSI,Componentes,16,30,14,280073.92
SKU11487,SSD Seagate,Almacenamiento,16,30,14,53112.80
SKU11514,Mouse Ergonomico MSI,Accesorios,6,20,14,7607.34
SKU11543,Microfono WD,Audio,11,25,14,19042.54
SKU11616,Pantalla Portatil LG,Electronica,11,25,14,59110.92
SKU11781,Monitor Curvo HyperX,Electronica,6,20,14,95464.26
SKU11818,RAM Dell,Componentes,11,25,14,17964.98
SKU11932,NAS Lenovo,Almacenamiento,16,30,14,342436.16
SKU11985,MacBook Apple,Electronica,6,20,14,205489.14
SKU11986,MicroSD HyperX,Almacenamiento,1,15,14,182.40
SKU12170,Monitor Curvo Seagate,Electronica,11,25,14,134076.25
SKU12237,Monitor Razer,Electronica,1,15,14,7014.05
SKU12279,Teclado Mecanico Canon,Accesorios,16,30,14,15415.84
SKU12348,Teclado Anker,Accesorios,1,15,14,429.52
SKU12364,Microfono USB Sony,Audio,11,25,14,26151.18
SKU12372,Chromebook LG,Electronica,1,15,14,8232.48
SKU12397,Monitor Razer,Electronica,1,15,14,4155.82
SKU12402,Ultrabook SanDisk,Electronica,16,30,14,331970.88
SKU12431,Audifonos Bluetooth Asus,Audio,1,15,14,1364.10
SKU12455,Microfono USB WD,Audio,1,15,14,1719.28
SKU12480,Procesador Xiaomi,Componentes,16,30,14,119042.08
SKU12501,Ultrabook Xiaomi,Electronica,36,50,14,528589.80
SKU12542,Audifonos Bluetooth Sony,Audio,1,15,14,1742.78
SKU12609,Teclado Sony,Accesorios,36,50,14,22425.12
SKU12726,Monitor MSI,Electronica,6,20,14,57880.98
SKU12773,Notebook TP-Link,Electronica,1,15,14,12141.36
SKU12842,HDD Externo Dell,Almacenamiento,1,15,14,3447.14
SKU12890,Audifonos Bluetooth Razer,Audio,1,15,14,1289.66
SKU12912,Licencia Windows,Software,1,15,14,2624.33
SKU12923,Disipador,Componentes,11,25,14,13970.88
SKU13157,Webcam 4K,Video,1,15,14,2498.24
SKU13210,Stylus Epson,Accesorios,1,15,14,1195.71
SKU13284,Procesador Dell,Componentes,16,30,14,147152.80
SKU13295,Teclado HyperX,Accesorios,1,15,14,488.49
SKU13312,Tarjeta Video,Componentes,11,25,14,181717.58
SKU13356,Bocina Xiaomi,Audio,1,15,14,465.61
SKU13600,Fuente Poder Dell,Componentes,36,50,14,56044.80
SKU13660,Pantalla Portatil MSI,Electronica,6,20,14,45306.66
SKU13804,Touchpad Gigabyte,Accesorios,1,15,14,823.51
SKU13826,Barra Sonido Corsair,Audio,1,15,14,3873.91
SKU13838,Chromebook Seagate,Electronica,36,50,14,438954.48
SKU13839,HDD Xiaomi,Almacenamiento,36,50,14,38718.72
SKU13880,Chromebook Anker,Electronica,1,15,14,12177.73
SKU13936,Ultrabook Samsung,Electronica,16,30,14,488015.84
SKU13996,Laptop SanDisk,Electronica,11,25,14,175173.68
SKU14043,Monitor Gaming SanDisk,Electronica,1,15,14,6757.59
SKU14076,MacBook LG,Electronica,1,15,14,37217.05
SKU14092,Audifonos Bluetooth Dell,Audio,16,30,14,11884.48
SKU14173,Chromebook Anker,Electronica,1,15,14,8750.31
SKU14231,USB Drive MSI,Almacenamiento,16,30,14,3366.40
SKU14243,MicroSD HyperX,Almacenamiento,1,15,14,328.06
SKU14389,Pantalla Portatil BenQ,Electronica,6,20,14,21181.68
SKU14423,Mouse Gaming BenQ,Accesorios,1,15,14,1816.28
SKU14684,MacBook Dell,Electronica,16,30,14,528166.40
SKU14819,Mouse Ergonomico Corsair,Accesorios,36,50,14,18242.28
SKU14884,Microfono TP-Link,Audio,6,20,14,8079.42
SKU15041,Laptop BenQ,Electronica,36,50,14,672549.84
SKU15053,Teclado TP-Link,Accesorios,1,15,14,1116.08
SKU15058,Control Gaming,Gaming,11,25,14,8392.67
SKU15113,HDD Externo Razer,Almacenamiento,11,25,14,28835.29
SKU15117,Audifonos Bluetooth Canon,Audio,6,20,14,5629.74
SKU15137,HDD Externo Lenovo,Almacenamiento,1,15,14,2687.60
SKU15248,Bocina Xiaomi,Audio,11,25,14,3612.84
SKU15265,Chromebook Lenovo,Electronica,16,30,14,184396.16
SKU15487,Monitor Curvo Canon,Electronica,6,20,14,67549.44
SKU15530,Bocina Bluetooth Kingston,Audio,1,15,14,2938.73
SKU15593,Monitor Curvo Apple,Electronica,1,15,14,12420.21
SKU15656,Tarjeta Video Sony,Componentes,1,15,14,11231.87
SKU15677,Cable USB C,Cables,16,30,14,7604.32
SKU15847,HDD Xiaomi,Almacenamiento,1,15,14,2688.97
SKU15852,Mouse Gaming Seagate,Accesorios,6,20,14,6521.64
SKU15966,Barra Sonido HP,Audio,36,50,14,295518.60
SKU15989,Stylus Seagate,Accesorios,1,15,14,1879.08
SKU16087,Monitor Gaming Xiaomi,Electronica,1,15,14,12104.82
SKU16092,Microfono USB HP,Audio,16,30,14,22846.88
SKU16148,Chromebook Lenovo,Electronica,6,20,14,66844.50
SKU16171,Teclado SanDisk,Accesorios,11,25,14,16790.51
SKU16349,Mouse Gaming Seagate,Accesorios,1,15,14,1270.94
SKU16372,Pantalla Portatil Razer,Electronica,1,15,14,7199.46
SKU16427,HDD Externo Sony,Almacenamiento,11,25,14,20237.47
SKU16499,Microfono BenQ,Audio,11,25,14,20614.00
SKU16523,Audifonos Bluetooth Logitech,Audio,1,15,14,680.23
SKU16718,Microfono Apple,Audio,16,30,14,31824.64
SKU16741,Ultrabook Corsair,Electronica,36,50,14,953893.08
SKU16887,Stylus Logitech,Accesorios,36,50,14,27840.24
SKU16902,Touchpad MSI,Accesorios,6,20,14,7247.82
SKU16953,Switch Red,Redes,1,15,14,499.81
SKU16977,Bocina Asus,Audio,1,15,14,570.84
SKU17049,Monitor 4K Xiaomi,Electronica,6,20,14,50669.28
SKU17060,Soporte Laptop,Accesorios,1,15,14,620.08
SKU17064,Monitor 4K WD,Electronica,6,20,14,55477.74
SKU17069,MacBook Logitech,Electronica,36,50,14,1434179.16
SKU17161,Tarjeta Video BenQ,Componentes,16,30,14,358954.40
SKU17237,Mouse Ergonomico Lenovo,Accesorios,6,20,14,2618.40
SKU17267,Mouse Ergonomico WD,Accesorios,16,30,14,5833.28
SKU17327,Stylus Kingston,Accesorios,11,25,14,4177.25
SKU17360,Monitor 4K Anker,Electronica,6,20,14,99108.06
SKU17386,RAM Apple,Componentes,6,20,14,3272.58
SKU17445,Teclado Mecanico Canon,Accesorios,16,30,14,19773.12
SKU17453,Impresora,Impresion,16,30,14,71487.04
SKU17647,Bocina Bluetooth Xiaomi,Audio,16,30,14,41649.44
SKU17654,Mouse Gigabyte,Accesorios,11,25,14,1933.03
SKU17752,Mouse Ergonomico HP,Accesorios,1,15,14,601.26
SKU17790,MacBook Epson,Electronica,1,15,14,26730.52
SKU17800,SSD Externo Corsair,Almacenamiento,1,15,14,2724.70
SKU17857,HDD Externo Gigabyte,Almacenamiento,1,15,14,2298.82
SKU17928,Stylus,Accesorios,6,20,14,8939.46
SKU17933,Mouse Gigabyte,Accesorios,36,50,14,12302.28
SKU18009,Teclado Gaming Anker,Accesorios,36,50,14,142055.64
SKU18061,Audifonos Apple,Audio,11,25,14,7493.09
SKU18288,Funda Tablet,Accesorios,11,25,14,6492.97
SKU18300,Mouse Gaming Epson,Accesorios,1,15,14,1701.82
SKU18308,Teclado Canon,Accesorios,11,25,14,12201.86
SKU18752,Audifonos Gaming LG,Audio,6,20,14,4423.80
SKU18798,Audifonos Bluetooth Xiaomi,Audio,6,20,14,17838.90
SKU18832,Pantalla Portatil SanDisk,Electronica,6,20,14,12979.50
SKU18870,Monitor Gaming Dell,Electronica,6,20,14,64099.38
SKU19074,Mouse Seagate,Accesorios,6,20,14,1409.40
SKU19083,Monitor Gaming HP,Electronica,6,20,14,126589.68
SKU19211,RAM Dell,Componentes,1,15,14,1317.41
SKU19255,Switch Red,Redes,6,20,14,6950.82
SKU19323,Mouse Gaming HyperX,Accesorios,1,15,14,1061.29
SKU19338,Monitor 4K Seagate,Electronica,1,15,14,20297.53
SKU19353,Mouse Gaming Apple,Accesorios,6,20,14,10850.64
SKU19410,Microfono USB LG,Audio,11,25,14,4443.34
SKU19499,MacBook Kingston,Electronica,1,15,14,39689.66
SKU19517,HDD Gigabyte,Almacenamiento,6,20,14,8350.62
SKU19689,SSD Externo Apple,Almacenamiento,36,50,14,187732.44
SKU19756,Procesador SanDisk,Componentes,36,50,14,303665.40
SKU19782,Monitor Gaming Canon,Electronica,6,20,14,84416.70
SKU19790,Teclado Mecanico Asus,Accesorios,6,20,14,6091.92
SKU20009,Monitor Curvo HyperX,Electronica,16,30,14,156836.48
SKU20031,Microfono Gigabyte,Audio,6,20,14,6812.70
SKU20180,HDD Anker,Almacenamiento,16,30,14,21270.72
SKU20351,HDD Apple,Almacenamiento,1,15,14,1190.49
SKU20538,Microfono USB Samsung,Audio,1,15,14,2000.53
SKU20578,Audifonos Bluetooth Logitech,Audio,11,25,14,18595.61
SKU20667,Microfono Asus,Audio,1,15,14,1046.25
SKU20696,Mouse Sony,Accesorios,1,15,14,317.29
SKU20790,Teclado Gaming Lenovo,Accesorios,36,50,14,114373.44
SKU20893,Touchpad Seagate,Accesorios,16,30,14,17771.20
SKU21172,Notebook Epson,Electronica,6,20,14,85958.70
SKU21177,USB Drive WD,Almacenamiento,6,20,14,993.84
SKU21281,Audifonos Gaming SanDisk,Audio,11,25,14,13006.84
SKU21405,Monitor Curvo Asus,Electronica,11,25,14,79460.92
SKU21516,MacBook SanDisk,Electronica,11,25,14,365923.58
SKU21635,Microfono USB Gigabyte,Audio,1,15,14,1793.23
SKU21796,NAS MSI,Almacenamiento,11,25,14,256508.56
SKU21928,Bocina Bluetooth Anker,Audio,11,25,14,26428.93
SKU21939,Touchpad Canon,Accesorios,16,30,14,9332.96
SKU22142,Adaptador WiFi,Redes,6,20,14,2552.22
SKU22193,Audifonos Gaming HP,Audio,11,25,14,27867.51
SKU22269,Audifonos Bluetooth Seagate,Audio,16,30,14,51742.08
SKU22329,Microfono HyperX,Audio,1,15,14,1523.95
SKU22348,MicroSD,Almacenamiento,1,15,14,401.05
SKU22381,Router Mesh,Redes,6,20,14,43557.36
SKU22527,Chromebook TP-Link,Electronica,36,50,14,244271.52
SKU22590,Monitor Gaming Xiaomi,Electronica,1,15,14,12134.77
SKU22601,HDD Acer,Almacenamiento,1,15,14,1795.47
SKU22616,Bocina TP-Link,Audio,1,15,14,791.56
SKU22638,Ultrabook MSI,Electronica,6,20,14,155789.94
SKU22852,Mouse Ergonomico LG,Accesorios,16,30,14,10314.24
SKU23019,Laptop Xiaomi,Electronica,6,20,14,69719.10
SKU23225,Mouse,Accesorios,6,20,14,1926.54
SKU23278,Monitor Curvo HP,Electronica,16,30,14,259028.80
SKU23349,MacBook Lenovo,Electronica,6,20,14,202082.88
SKU23648,Bocina Bluetooth Epson,Audio,1,15,14,1171.31
SKU23657,Ultrabook Acer,Electronica,16,30,14,223643.04
SKU23797,Audifonos Asus,Audio,11,25,14,7892.94
SKU23807,RAM HyperX,Componentes,1,15,14,2046.30
SKU24068,Barra Sonido Anker,Audio,6,20,14,25727.28
SKU24090,Monitor 4K Epson,Electronica,1,15,14,11175.99
SKU24111,Pantalla Portatil Sony,Electronica,1,15,14,1759.62
SKU24186,Stylus Canon,Accesorios,16,30,14,25464.64
SKU24189,MicroSD Acer,Almacenamiento,1,15,14,887.91
SKU24226,HDD Kingston,Almacenamiento,16,30,14,39046.88
SKU24351,SSD TP-Link,Almacenamiento,1,15,14,1817.55
SKU24495,Teclado Logitech,Accesorios,11,25,14,6840.24
SKU24555,Laptop Logitech,Electronica,1,15,14,13800.90
SKU24650,Mouse WD,Accesorios,11,25,14,4121.37
SKU24713,Laptop Xiaomi,Electronica,16,30,14,177226.40
SKU24748,Mouse Epson,Accesorios,16,30,14,3072.32
SKU24750,MacBook Sony,Electronica,1,15,14,32252.41
SKU24941,Laptop,Electronica,6,20,14,120240.42
SKU24942,Monitor Gaming,Electronica,1,15,14,24971.14
SKU24967,Microfono Seagate,Audio,6,20,14,16712.28
SKU25078,MacBook SanDisk,Electronica,6,20,14,270926.10
SKU25127,Audifonos Bluetooth Lenovo,Audio,6,20,14,14692.38
SKU25156,Notebook Asus,Electronica,1,15,14,13313.11
SKU25340,Teclado Mecanico Logitech,Accesorios,36,50,14,38422.80
SKU25483,Monitor Acer,Electronica,11,25,14,54091.51
SKU25539,MicroSD Canon,Almacenamiento,1,15,14,920.78
SKU25843,HDD Kingston,Almacenamiento,16,30,14,10724.48
SKU25848,Pantalla Portatil Kingston,Electronica,11,25,14,31627.86
SKU25900,HDD Externo Seagate,Almacenamiento,1,15,14,3123.68
SKU25969,Teclado HyperX,Accesorios,6,20,14,2736.66
SKU26003,Chromebook Razer,Electronica,1,15,14,6895.28
SKU26024,Ultrabook HyperX,Electronica,11,25,14,220530.86
SKU26036,Mouse Gaming TP-Link,Accesorios,16,30,14,18572.16
SKU26090,Disipador,Componentes,11,25,14,10479.59
SKU26110,Audifonos HyperX,Audio,11,25,14,5551.15
SKU26158,Microfono USB LG,Audio,36,50,14,25524.72
SKU26162,Teclado Mecanico SanDisk,Accesorios,6,20,14,15002.40
SKU26239,Microfono HP,Audio,11,25,14,9742.15
SKU26248,Monitor 4K Anker,Electronica,16,30,14,331980.00
SKU26278,Touchpad Acer,Accesorios,6,20,14,3490.32
SKU26318,Laptop BenQ,Electronica,1,15,14,15585.89
SKU26465,Notebook BenQ,Electronica,11,25,14,157899.39
SKU26492,Pantalla Portatil Kingston,Electronica,11,25,14,48195.18
SKU26518,Teclado Gaming TP-Link,Accesorios,11,25,14,13204.18
SKU26787,HDD Xiaomi,Almacenamiento,11,25,14,24026.20
SKU26840,Bocina Bluetooth Anker,Audio,6,20,14,15782.52
SKU27026,MacBook Sony,Electronica,6,20,14,183296.82
SKU27048,Teclado Mecanico HyperX,Accesorios,6,20,14,15457.80
SKU27073,Mouse Gaming Apple,Accesorios,6,20,14,8999.58
SKU27280,Bocina MSI,Audio,1,15,14,699.15
SKU27534,Audifonos Gaming Acer,Audio,11,25,14,18038.68
SKU27667,Teclado Mecanico Apple,Accesorios,16,30,14,16719.04
SKU27747,Audifonos Gaming Logitech,Audio,1,15,14,1224.90
SKU27751,Monitor Epson,Electronica,16,30,14,121626.08
SKU27771,Procesador MSI,Componentes,1,15,14,10260.60
SKU28109,Touchpad Apple,Accesorios,11,25,14,13554.42
SKU28200,MicroSD Lenovo,Almacenamiento,36,50,14,10513.44
SKU28220,Monitor Curvo,Electronica,11,25,14,70830.32
SKU28345,MacBook HyperX,Electronica,1,15,14,30795.48
SKU28517,HDD Externo Lenovo,Almacenamiento,6,20,14,19712.82
SKU28688,SSD Acer,Almacenamiento,36,50,14,134622.00
SKU28729,Mouse Asus,Accesorios,16,30,14,7300.80
SKU28774,Bocina LG,Audio,1,15,14,1366.94
SKU28790,Audifonos Bluetooth Acer,Audio,16,30,14,24664.00
SKU28798,Touchpad Asus,Accesorios,16,30,14,13794.56
SKU28803,Bocina Bluetooth Razer,Audio,11,25,14,30052.33
SKU28831,Microfono USB Xiaomi,Audio,36,50,14,25674.12
SKU28834,Notebook HyperX,Electronica,1,15,14,12603.12
SKU28840,Barra Sonido Sony,Audio,36,50,14,89427.60
SKU28907,USB Drive Dell,Almacenamiento,36,50,14,9019.44
SKU28936,Mouse Ergonomico Apple,Accesorios,1,15,14,826.54
SKU28941,Procesador MSI,Componentes,36,50,14,511473.60
SKU28951,HDD Xiaomi,Almacenamiento,1,15,14,1408.61
SKU28983,Pantalla Portatil Gigabyte,Electronica,11,25,14,65913.10
SKU29104,Router Mesh,Redes,6,20,14,20026.32
SKU29123,HDD Lenovo,Almacenamiento,6,20,14,8698.92
SKU29201,Monitor Gaming WD,Electronica,6,20,14,110096.82
SKU29292,Mouse SanDisk,Accesorios,6,20,14,2555.52
SKU29369,Teclado Mecanico Kingston,Accesorios,1,15,14,2518.08
SKU29460,MacBook Razer,Electronica,1,15,14,20217.08
SKU29544,Mouse Seagate,Accesorios,6,20,14,3027.60
SKU29739,Microfono LG,Audio,36,50,14,84441.24
SKU29746,Teclado Gaming Razer,Accesorios,11,25,14,10833.13
SKU29795,Chromebook Razer,Electronica,11,25,14,147086.39
SKU29996,Barra Sonido TP-Link,Audio,6,20,14,48425.70
SKU30021,RAM Samsung,Componentes,6,20,14,9689.58
SKU30239,Notebook LG,Electronica,16,30,14,167058.88
SKU30304,Ultrabook Lenovo,Electronica,11,25,14,195464.06
SKU30344,Tarjeta Video HyperX,Componentes,11,25,14,122445.62
SKU30363,Teclado Mecanico Razer,Accesorios,36,50,14,121578.48
SKU30365,Pantalla Portatil HyperX,Electronica,6,20,14,36233.70
SKU30531,Microfono USB,Audio,6,20,14,11636.88
SKU30605,Touchpad Sony,Accesorios,11,25,14,13485.34
SKU30642,Notebook Logitech,Electronica,11,25,14,200671.13
SKU30787,Bocina Anker,Audio,6,20,14,5672.58
SKU30875,MicroSD LG,Almacenamiento,1,15,14,250.47
SKU30876,Mouse MSI,Accesorios,16,30,14,2812.96
SKU31005,Monitor Acer,Electronica,11,25,14,94792.50
SKU31072,Microfono Sony,Audio,6,20,14,10505.88
SKU31298,Microfono USB MSI,Audio,36,50,14,56130.84
SKU31343,Bocina,Audio,16,30,14,29067.52
SKU31470,Mouse Ergonomico Lenovo,Accesorios,6,20,14,3710.10
SKU31551,Monitor Gaming Acer,Electronica,36,50,14,213186.96
SKU31552,Microfono Anker,Audio,16,30,14,28878.72
SKU31656,Monitor Gaming Acer,Electronica,16,30,14,88083.68
SKU32156,MicroSD Sony,Almacenamiento,6,20,14,3083.04
SKU32198,Procesador Apple,Componentes,1,15,14,15451.95
SKU32216,Monitor Curvo BenQ,Electronica,1,15,14,11935.95
SKU32228,Bocina Bluetooth HyperX,Audio,16,30,14,51662.56
SKU32406,HDD Anker,Almacenamiento,1,15,14,2408.69
SKU32422,Monitor Gaming SanDisk,Electronica,6,20,14,90818.70
SKU32487,Notebook BenQ,Electronica,36,50,14,430190.64
SKU32719,Touchpad Kingston,Accesorios,6,20,14,11579.46
SKU32795,Audifonos Apple,Audio,1,15,14,404.29
SKU32883,MacBook Anker,Electronica,11,25,14,355291.42
SKU33246,Microfono Apple,Audio,6,20,14,4452.54
SKU33341,Laptop Sony,Electronica,36,50,14,708007.68
SKU33346,Pasta Termica,Componentes,36,50,14,5092.20
SKU33381,Funda Laptop,Accesorios,11,25,14,4075.17
SKU33484,Mouse Gaming Corsair,Accesorios,11,25,14,4012.47
SKU33547,HDD WD,Almacenamiento,11,25,14,15369.09
SKU33736,Bocina Seagate,Audio,11,25,14,8474.84
SKU33754,Microfono Lenovo,Audio,36,50,14,78672.96
SKU33799,Audifonos Gaming HP,Audio,16,30,14,16231.84
SKU33907,Procesador BenQ,Componentes,11,25,14,120318.88
SKU33955,Audifonos Gaming,Audio,36,50,14,59452.56
SKU33967,Touchpad Epson,Accesorios,1,15,14,534.20
SKU34220,Touchpad Razer,Accesorios,1,15,14,814.32
SKU34319,Pantalla Portatil Lenovo,Electronica,16,30,14,126839.84
SKU34351,Powerbank,Accesorios,6,20,14,6145.92
SKU34354,SSD MSI,Almacenamiento,1,15,14,2535.25
SKU34556,RAM Samsung,Componentes,36,50,14,76289.04
SKU34615,Stylus WD,Accesorios,1,15,14,768.23
SKU34683,Touchpad,Accesorios,36,50,14,38169.72
SKU34730,Pantalla Portatil MSI,Electronica,1,15,14,4498.36
SKU34974,Monitor Gigabyte,Electronica,1,15,14,10288.25
SKU35009,Audifonos Xiaomi,Audio,36,50,14,28962.36
SKU35075,Stylus Razer,Accesorios,6,20,14,8761.32
SKU35106,Webcam 4K,Video,11,25,14,20769.98
SKU35111,RAM Corsair,Componentes,1,15,14,1840.21
SKU35163,Mouse WD,Accesorios,1,15,14,232.32
SKU35208,Ultrabook Apple,Electronica,6,20,14,92361.90
SKU35337,Barra Sonido MSI,Audio,6,20,14,38268.18
SKU35566,Monitor Gaming,Electronica,6,20,14,64152.18
SKU35712,MacBook HP,Electronica,6,20,14,158117.10
SKU35863,Procesador MSI,Componentes,16,30,14,253733.60
SKU35931,Bocina Apple,Audio,1,15,14,1266.38
SKU36011,Monitor 4K Sony,Electronica,16,30,14,226808.32
SKU36037,Mousepad XL,Accesorios,11,25,14,8467.14
SKU36153,Audifonos Razer,Audio,36,50,14,23662.80
SKU36215,MacBook BenQ,Electronica,6,20,14,221886.18
SKU36243,Multicontacto,Energia,11,25,14,1782.11
SKU36361,Microfono USB Sony,Audio,6,20,14,4402.98
SKU36395,Microfono USB Canon,Audio,6,20,14,3564.54
